hhid,zone,state,lga,settlement,_geo_latitude,_geo_longitude,tot_population,med_temperature,med_precipitation,med_awi,med_spending,urca_2,urca_3,urca_4,urca_5,urca_6,urca_7,urca_9,urca_10,urca_11,urca_12,urca_13,urca_16,urca_18,electrification_prop_ti
923fd802-512f-4391-8651-24b7ef8967a4,North West,Kaduna,zangon_kataf,Sabon layi,9.6663964,8.3209314,7612.78857421875,297.9119873046875,0.0031805620528757,0.1225096559162333,2.303910729791052,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3076923076923077
e1d0dddd-1b48-4548-9902-a29d68c31c44,North West,Kaduna,zangon_kataf,Sabon layi,9.6678841,8.319346,7610.03271484375,297.9119873046875,0.0031805620528757,0.1346254577393165,2.324081280497631,False,False,False,False,False,False,False,True,False,False,False,False,False,0.2857142857142857
22a3fadb-a1a6-40ef-b93d-e5f9aec79fed,North West,Kaduna,zangon_kataf,Sabon layi,9.6645672,8.3192433,7763.7353515625,297.9119873046875,0.0031805620528757,0.1225096559162333,2.3128872853021263,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3333333333333333
e985f954-181a-4edd-9049-30ef991cb8e3,North West,Katsina,funtua,Anguwan dawaki,11.3586334,7.341956,8986.4375,298.4346923828125,0.001727825962007,0.1959845585665672,2.427739027402448,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3076923076923077
a6f9b7ee-3101-4bcf-9318-9180006143da,North West,Katsina,funtua,Anguwan dawaki,11.3616739,7.3418791,9056.580078125,298.4346923828125,0.001727825962007,0.1968430779993829,2.426216686296483,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3076923076923077
c308eed6-a68a-49c1-aa25-94e7106e064f,South South,Akwa Ibom,uyo,Ifa Ikot Akpan Mbia,5.0038533,7.9730391,35948.28125,299.5166015625,0.0078542176634073,1.142468662801043,3.8158555215948073,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
292ee9c3-7cd1-4acc-a3c4-93adea48674b,North Central,Federal Capital Territory,gwagwalada,Old Kutunku,8.9359846,7.0509348,99699.1484375,301.5827941894531,0.00223283120431,0.58952554628213,3.027202617880653,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8461538461538461
a5c48f39-51c1-4a39-a90d-9e77b901764e,North Central,Federal Capital Territory,gwagwalada,Dadabiri,8.9336302,7.0507792,98095.328125,301.5320739746094,0.0022658403031527,0.625047439756313,3.027202617880653,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8461538461538461
f3eed0be-0fc6-4b7c-ba50-2749ee0b590a,South South,Rivers,obio/akpor,Iribe,4.8833979,7.1009804,30657.27734375,299.57745361328125,0.0074183084070682,1.1190913593350231,3.742013112022064,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
793abf71-b2bd-423d-83b5-f6616797a796,North West,Kaduna,jaba,Ungwan zock lio,9.4150287,7.9602699,6615.55322265625,299.1608581542969,0.002861738204956,0.0719751463766254,2.180232576849112,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0
a2173ddf-9456-4941-a5b5-1d5acbfb8579,South South,Rivers,obio/akpor,Iriebe,4.881267,7.1001573,29059.67578125,299.57745361328125,0.0074183084070682,1.122111585744913,3.773811197387055,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
04403e14-8564-4c5b-b26f-b3e766701620,South South,Rivers,obio/akpor,Iriebe,4.8812885,7.0995496,28554.1640625,299.57745361328125,0.0074183084070682,1.122111585744913,3.773811197387055,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
13f59d51-d35c-47ab-8ca3-c013e71520e8,North Central,Niger,chanchaga,Kasumi,9.5639197,6.54611,33320.5546875,301.56378173828125,0.0019408623920753,0.7291409464096711,3.184842524481094,False,False,False,False,False,False,False,False,True,False,False,False,False,0.9166666666666666
309f8ca9-845d-4792-ae1e-4f822eae3345,South South,Rivers,obio/akpor,Iribe,4.8845373,7.0973969,27588.08984375,299.57745361328125,0.0074183084070682,1.1190913593350231,3.727904544796757,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
abb4796f-6001-41e5-ac93-e147bb0ef7af,North West,Zamfara,bungudu,Gurusa at arewa,11.9985386,5.7574951,5303.537109375,301.5495300292969,0.0014283312484622,-0.0787178805185941,1.882952845229828,False,False,False,False,False,False,False,False,False,False,True,False,False,0.3333333333333333
4dc9fbfe-5212-4f4b-808c-fe369f5637ba,North Central,Federal Capital Territory,gwagwalada,Old Kutunku,8.9331978,7.0515519,100539.484375,301.5320739746094,0.0022658403031527,0.625047439756313,3.027202617880653,False,False,True,False,False,False,False,False,False,False,False,False,False,0.9166666666666666
3020200f-749b-480b-b53e-284493744526,North Central,Federal Capital Territory,gwagwalada,Old Kutunku,8.934646,7.0499835,95145.3515625,301.5827941894531,0.00223283120431,0.58952554628213,2.967384663151408,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8461538461538461
855e0e38-021e-4b86-960b-283854487486,North West,Kano,ungogo,Rimin Zakara Unguwar Malam Hamza,11.9965202,8.437474,83309.0859375,300.04254150390625,0.0011670461390167,0.9704100191561008,3.4072853743597102,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
f23204e9-82aa-491e-8d8d-62859b932c57,North Central,Niger,bosso,Unguwan fada,9.636602,6.32852,5108.41162109375,301.91357421875,0.001829944201745,0.1133907020215928,2.3276837118826887,False,False,False,False,False,False,False,False,True,False,False,False,False,0.5
da183c9c-fcdc-4788-a562-443af8e88e63,North Central,Niger,bosso,Unguwan Fada,9.6364659,6.3279144,5123.427734375,301.91357421875,0.001829944201745,0.1133907020215928,2.3276837118826887,False,False,False,False,False,False,False,False,True,False,False,False,False,0.4615384615384615
69daa0cd-0e9e-4696-b676-71bf94f8c508,North Central,Niger,chanchaga,Kasumi,9.5650028,6.5452422,35111.5625,301.56378173828125,0.0019408623920753,0.7291409464096711,3.184842524481094,False,False,False,False,False,False,False,False,True,False,False,False,False,0.9166666666666666
7c8d97f5-01c2-4e41-8680-485064a4bc13,North Central,Federal Capital Territory,gwagwalada,Dadabari,8.9321279,7.0503661,96645.328125,301.5320739746094,0.0022658403031527,0.58952554628213,2.967384663151408,False,False,True,False,False,False,False,False,False,False,False,False,False,0.8461538461538461
455f2501-52b6-4d9e-be05-be7ba98f6107,North Central,Niger,chanchaga,Kasumi,9.5634846,6.5450856,31598.5546875,301.56378173828125,0.0019408623920753,0.7291409464096711,3.1460468750630803,False,False,False,False,False,False,False,False,True,False,False,False,False,0.9090909090909092
6f190b84-d1dc-410c-b4ca-6ad890c6d32a,North Central,Niger,bosso,Beji,9.6423627,6.327362,4299.716796875,301.91357421875,0.001829944201745,0.1186636124202921,2.3276837118826887,False,False,False,False,False,False,False,False,True,False,False,False,False,0.3636363636363636
6e9f5142-a8c2-4310-8a90-8b1db0600faa,North Central,Kogi,adavi,New zango,7.6100103,6.2251723,57029.37890625,300.22052001953125,0.0024369100574404,0.8795224095791447,3.332812138409055,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8571428571428571
5d3b4e95-7e4b-45c2-9565-aea5495278e8,North Central,Kogi,adavi,New zango,7.6109768,6.2258561,54954.390625,300.22052001953125,0.0024369100574404,0.8614313789313672,3.326621322195365,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8461538461538461
7301f112-1299-4f3d-95fe-881b1d394a2b,North Central,Kogi,adavi,New zango,7.6100699,6.227518,58682.79296875,300.22052001953125,0.0024369100574404,0.9380458949902551,3.332812138409055,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8461538461538461
2868e2da-9877-4ee4-8b70-d5cc7be57507,North West,Kaduna,sabon_gari,Bayan commercial,11.1375309,7.7380797,49554.390625,298.6541748046875,0.0017371770227327,0.9864189069700569,3.401426607130044,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0
e79d7df9-6b8c-4f36-90d4-dd1b0cf51b70,North West,Kano,ungogo,Gandu,12.0782087,8.6185193,22560.736328125,300.15924072265625,0.0010938303312286,0.5647971019408916,2.867743504097461,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6363636363636364
c24e0f1e-ce22-493d-8f1e-8ded76c6b86d,North West,Kano,ungogo,Gandu,12.0797181,8.6181853,22486.125,300.15924072265625,0.0010938303312286,0.5647971019408916,2.867743504097461,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5833333333333334
076be49a-f50b-4272-b440-77cd6f74f651,North Central,Nassarawa,lafia,Baba Hàdiza House Tudun Kauri,8.4847482,8.5390721,39832.5703125,301.7252502441406,0.0021396144293248,0.6541247869742751,2.8788325203052407,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0
6b865fd8-e782-4be3-9cf3-6fcf11ff61cb,North West,Kano,ungogo,Rimin Zakara Unguwar Malam Hamza,11.996782,8.4381021,88694.1875,300.04254150390625,0.0011670461390167,0.9704100191561008,3.4072853743597102,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
2ec0749f-30ba-49e0-a6bc-5d9f359abeb2,North West,Kano,ungogo,Kadayawa,12.0768014,8.6164996,22858.6953125,300.15924072265625,0.0010938303312286,0.6280787192455429,2.898157571037798,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6923076923076923
ea9d0116-f756-4e8d-83e5-d253491bbed1,North West,Kano,ungogo,Rimin Zakara Unguwar Malam Hamza,11.9971459,8.4372819,78118.5625,300.04254150390625,0.0011670461390167,0.9704100191561008,3.3729483603258,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
c4293db8-dbfc-4030-a9cf-fd45d6b705da,North West,Kano,ungogo,Unguwar Malam Hamza,11.9980495,8.4333007,35832.37109375,300.04254150390625,0.0011670461390167,0.9703110727429588,3.2263158945338146,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
a49fa015-496c-4398-b3a8-f5a79d732126,North Central,Kogi,adavi,New zango,7.6100549,6.2284486,59009.6640625,300.22052001953125,0.0024369100574404,0.9412518360833462,3.445366986755965,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9090909090909092
c80a6976-61d0-4bd5-ba67-0065b39d6ae8,South South,Delta,ethiope_west,Orhokpokpor,5.8713548,5.7577734,40848.328125,299.7284240722656,0.0066637834534049,0.8638180755621948,3.201820912229103,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
a295c6fd-4607-4ab4-be2c-d2b98687bb03,North West,Kano,ungogo,R/zaki unguwar mal Hamza,11.9965395,8.4374589,82561.890625,300.04254150390625,0.0011670461390167,0.9704100191561008,3.4072853743597102,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
457a4c3e-cc9b-4b4c-88de-306179f19029,North West,Katsina,bakori,Kofar fada,11.5924972,7.449993,11393.921875,298.5599670410156,0.0014954495709389,0.0775721962029177,2.1934241993553614,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3636363636363636
de25dc5e-6de7-4907-85fd-5e20da524516,North West,Kano,ungogo,Dogon Marke,12.0802969,8.5375401,31147.4296875,299.981201171875,0.0010758873540908,0.8128363023812226,3.114356162525534,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7692307692307693
1695fd36-1fb3-4a72-9044-e1c957d1779b,North West,Katsina,bakori,Kofar fada,11.5925748,7.4506604,11211.8359375,298.5599670410156,0.0014954495709389,0.076049951973509,2.1934241993553614,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3636363636363636
a1864791-84b0-4776-b80b-6c05332bf2dd,North West,Kano,ungogo,Unguwar mal Hamza,11.9981449,8.4330254,33192.12890625,300.04254150390625,0.0011670461390167,0.970212126329817,3.2263158945338146,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
9863bea0-b65f-4122-b88e-ef5255345c51,North West,Kano,ungogo,Gandu,12.0795703,8.6183102,22515.44921875,300.15924072265625,0.0010938303312286,0.5647971019408916,2.867743504097461,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5833333333333334
d08f711c-ebf9-45fe-93d9-9e5132fd9b96,North West,Kano,ungogo,Gandu,12.0805605,8.618474,22230.27734375,300.15924072265625,0.0010938303312286,0.559027820919417,2.8512403018586205,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5384615384615384
5d3ba519-8149-4954-833f-d328f4e5ea01,North West,Kano,ungogo,Gandu Adaraye,12.0797119,8.6182483,22486.125,300.15924072265625,0.0010938303312286,0.5647971019408916,2.8512403018586205,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5833333333333334
2bae0b86-24e3-4df0-9d24-697d66fafec8,North West,Kano,ungogo,Dogon Marke,12.0807687,8.5371958,30029.234375,299.981201171875,0.0010758873540908,0.798723517623205,3.114356162525534,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7857142857142857
4aa536ec-3624-4ea7-bebf-cf243e3c9e5c,North West,Kano,ungogo,Dogon Marke,12.0813367,8.5378926,30705.1953125,299.981201171875,0.0010758873540908,0.7846107328651876,3.114356162525534,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7692307692307693
a5c29c46-7726-4642-9f2f-76a64ddca9b9,North West,Kano,ungogo,Dogon Marke,12.081568,8.5375628,29943.4765625,299.981201171875,0.0010758873540908,0.7786320910350504,3.114356162525534,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7857142857142857
6fd540e1-e148-443a-b2b5-faf541f7bb33,North West,Kano,ungogo,Dogon Marke,12.0808772,8.5374661,30471.69140625,299.981201171875,0.0010758873540908,0.8128363023812226,3.114356162525534,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7857142857142857
27ce9cec-c54a-4e0c-8ac8-e2faa151eb44,North Central,Niger,bosso,Unguwan fada,9.6374409,6.3277067,5130.65283203125,301.91357421875,0.001829944201745,0.1122541176588074,2.3276837118826887,False,False,False,False,False,False,False,False,True,False,False,False,False,0.4285714285714285
40152240-b7d4-4505-a88d-05ab1fedea79,North Central,Niger,bosso,Unguwan Fada,9.6377303,6.3275631,5121.556640625,301.91357421875,0.001829944201745,0.1122541176588074,2.3276837118826887,False,False,False,False,False,False,False,False,True,False,False,False,False,0.4285714285714285
a9c86f9a-bb07-4d36-9521-1c7b83935e53,South South,Rivers,obio/akpor,Alakahia,4.8671549,6.9401323,34173.23828125,299.65625,0.0075231986120343,1.201147479608211,4.125116622861685,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
026b1c22-d652-4770-aba1-2491a49dad29,South South,Rivers,obio/akpor,Old refinery road,4.8267681,7.0764713,58688.41015625,299.6994934082031,0.0075117978267371,1.2829366574801344,4.581093036317177,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
06ecdb12-eb3e-408a-973c-0bd528b5cde0,South South,Rivers,obio/akpor,Old refinery road,4.8262441,7.0780638,56183.2578125,299.6994934082031,0.0075117978267371,1.2750229824005548,4.430113518227304,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
9507ca41-6296-48bd-8b34-f5902ff07b23,South South,Rivers,obio/akpor,Rumuodunwere,4.8262231,7.0769709,58273.0078125,299.6994934082031,0.0075117978267371,1.2773372244256993,4.581093036317177,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
ea2fd97d-167d-43dd-a97a-e51a8a32980a,South South,Rivers,obio/akpor,Alakahia,4.8681048,6.9415872,34056.38671875,299.65625,0.0075231986120343,1.1944450976775935,4.125116622861685,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
5be57d69-167a-48f4-a082-9b3b9a6372e5,North Central,Niger,chanchaga,Kasumi,9.5638308,6.5445258,32490.9375,301.56378173828125,0.0019408623920753,0.7291409464096711,3.1460468750630803,False,False,False,False,False,False,False,False,True,False,False,False,False,0.9090909090909092
e4cd0d77-4437-4732-8dc6-b61433d0f932,North Central,Federal Capital Territory,gwagwalada,Dobi,9.0614675,6.9945016,16337.66796875,302.0127258300781,0.0018954845145344,-0.1163920658717743,1.8128087110122928,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3571428571428571
cd59752a-4d7c-4cee-8beb-16f849a1f92b,North West,Kaduna,giwa,Shika,11.198278,7.5690871,19533.63671875,298.53399658203125,0.0017541641136631,0.254114864068619,2.492047982016888,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3636363636363636
a849128c-fd89-41a7-9dcc-97de68442325,North West,Kaduna,giwa,Shika,11.1990413,7.5684027,19728.33984375,298.53399658203125,0.0017541641136631,0.254114864068619,2.492047982016888,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3636363636363636
d5ce1b62-014b-4c25-b069-20be3d52ae53,North West,Kaduna,giwa,Shika,11.1989774,7.5679603,20071.83203125,298.53399658203125,0.0017541641136631,0.254114864068619,2.492047982016888,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4545454545454545
